Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,92383.2
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,80640.0,190161.22
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),370125.0,850460.91
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,161280.0,393224.84
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,98510.83
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,40320.0,92691.65
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),246750.0,559900.44
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,181920.0,395009.59
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,80640.0,181403.7
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,1710.0,3833.65
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,138930.0,295221.2
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,40320.0,93977.86
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,40320.0,87429.89
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,443520.0,942161.47
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,443520.0,943560.57
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),411250.0,842289.38
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,40320.0,85514.69
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,40320.0,88591.1
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,201600.0,443205.49
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,87324.83
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,231840.0,457161.27
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,40320.0,78619.97
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,131040.0,253577.52
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),82250.0,157031.71
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),863625.0,1624367.67
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,80613.23
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,201600.0,409227.85
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,40320.0,81845.57
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,80189.64
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,161280.0,294420.68
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,60480.0,116915.9
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,120960.0,223594.57
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,20160.0,37951.2
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,74279.98
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),411250.0,761158.0
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,40320.0,75636.29
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),41125.0,75970.21
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,80640.0,151272.58
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),370125.0,696916.58
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKM SHRD FRZ BOX-30LB,524160.0,1091169.6
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LITE SHRED FRZ BOX-30 LB,40320.0,86849.28
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,443520.0,908978.09
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PART SKIM FRZ LVS-8/6 LB,443520.0,950015.83
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),1439375.0,3094405.46
2022,CA,"CHEESE, MOZZARELLA",CHEESE MOZ LM PT SKM UNFZ PROC PK(41125),1398250.0,3112093.35
2022,CA,"CHEESE, NATURAL AMER",CHEESE CHED YEL CHUNKS-PKG 12/1 LB,37800.0,99414.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,720000.0,352800.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,864000.0,388800.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,864000.0,423360.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,864000.0,440553.6
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,1008000.0,532224.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,180000.0,99000.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,396000.0,217800.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,972000.0,913680.0
2022,CA,"CHICKEN, BULK",CHICKEN LARGE CHILLED -BULK,72000.0,108000.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,29502.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,972000.0,796554.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,828000.0,662317.2
2022,CA,"CHICKEN, BULK",CHICKEN LARGE CHILLED -BULK,108000.0,162000.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,900000.0,594000.0
2022,CA,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,23760.0
2022,CA,"CHICKEN, FROZEN",CHICKEN DRUMSTICKS FRZ PKG-8/5 LB,380000.0,277920.6
2022,CA,"CHICKEN, FROZEN",CHICKEN LEG QTRS FRZ PKG-8/5 LB,342000.0,208430.0
2022,CA,"CHICKEN, FROZEN",CHICKEN LEG QTRS FRZ PKG-8/5 LB,1292000.0,945527.4
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,19800.0,150330.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,206127.0,1556030.55
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,1500.0,45000.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,389282.0,2364814.35
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,9394.0,288570.68
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,40570.0,265103.7
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,1600.0,12528.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,18100.0,163759.2
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,15000.0,85800.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,68587.0,535276.45
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,2700.0,24732.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,146749.0,877309.66
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,9020.0,54645.8
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,16946.0,189377.68
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,900.0,9630.0
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,192765.0,1448326.1
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,144295.0,832857.76
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,23078.0,280717.6
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,73109.0,486704.71
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,1346.0,8444.23
2022,CA,COMMODITIES F&V,MIXED FRESH PRODUCE,5100.0,223710.0
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,84272.4
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,84272.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,543780.0,490492.92
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,360240.0,317075.04
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,665212.5,763878.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,1593877.5,1482435.28
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1367235.0,1351283.86
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,9877.5,9359.48
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,537637.5,634278.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,811822.5,786452.94
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,226687.5,233186.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1550.25,1340.31
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1709.25,1622.39
2022,CA,"FRUIT, CANNED",PEARS SLICES EX LT CAN-6/10,790.0,677.2
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,4457445.75,3736052.49
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,3588948.0,2892316.49
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,6914472.75,6162209.65
2022,CA,"FRUIT, CANNED",PEARS SLICES EX LT CAN-6/10,287402.0,240017.84
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,864576.0,720105.08
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,7950.0,7086.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,428287.5,484027.65
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,300712.5,344424.15
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1272.0,1131.2
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,869.0,797.28
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,2572620.0,2189855.5
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,906300.0,768724.8
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,108756.0,94419.36
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,3313339.0,2917607.28
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,72504.0,55595.52
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,70308.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,145800.0,155844.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,70308.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,77922.0
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,291600.0,347976.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,1510582.5,1374240.95
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1506397.5,1512608.16
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,44598.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,9990.0,8893.32
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,14242.5,13495.56
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,218700.0,263930.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,812227.5,753923.97
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,702810.0,704232.12
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,44598.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,35154.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,77922.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,20908.5,17384.3
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,834.75,792.33
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1827943.5,1541688.82
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,1377576.0,1132107.36
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,3261845.25,2899317.17
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,12918.75,11118.25
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1749.0,1555.4
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1382.5,1268.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1375827.0,1156301.56
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,567113.25,469523.99
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1943913.5,1712926.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,72504.0,62125.44
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,32351.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,145800.0,153446.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,35154.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,38961.0
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,145800.0,168544.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,227812.5,263274.74
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,81680.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,246037.5,289186.2
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,145008.0,122235.36
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,108756.0,107278.56
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,648432.0,600333.12
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,328050.0,386564.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1287697.5,1310912.91
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,85195.8
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,46440.0,41244.72
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,50692.5,52456.56
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,120981.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,2285145.0,2127319.41
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,328050.0,390663.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,475065.0,457342.47
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,484110.0,510885.12
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,34408.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,34068.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,145008.0,123840.48
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,942552.0,846025.92
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,217512.0,185555.52
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,216144.0,190370.88
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,182250.0,172854.0
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,131997.6
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,572287.5,715640.7
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,630562.5,788286.3
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,9990.0,9736.92
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,14242.5,14698.26
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,544657.5,551071.85
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,412897.5,445922.82
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,538852.5,557658.27
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,156060.0,170887.32
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,30223.68
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,38151.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,41941.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,556.5,470.26
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,6479.25,5854.64
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,1413271.5,1218331.1
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1806120.75,1682494.48
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,36252.0,32752.06
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,67505.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,35154.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,36252.0,31400.16
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,546750.0,522919.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,400950.0,386515.8
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,583200.0,587217.6
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,70891.2
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,126882.0,108500.64
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,66265.92
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,35154.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,4809.75,3999.61
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,3674768.25,3074826.91
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1196316.0,1049137.44
2022,CA,"FRUIT, CANNED",K PEACHES CLING CAN-6/10,326268.0,401699.52
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,36252.0,29913.6
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,39090.6
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,81583.2
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1426207.5,1587755.61
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,883912.5,983578.95
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,22680.0,25956.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,580032.0,480934.08
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,32432.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,162162.0
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,181260.0,146148.0
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,290016.0,233763.84
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,580032.0,506442.72
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,326268.0,291493.44
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,144096.0,125026.08
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,36252.0,34254.72
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,36252.0,31391.04
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1015056.0,905743.68
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,471276.0,434830.2
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,288192.0,252323.04
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,36252.0,27916.32
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,63785.28
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,72048.0,66156.48
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,108756.0,92859.84
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,145008.0,124342.08
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,18126.0,15741.12
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,416898.0,359638.08
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,26976.96
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,93506.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,833796.0,868509.0
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,473850.0,620683.8
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,182250.0,260674.2
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,145800.0,215265.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,237038.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,99484.2
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,1196316.0,1228254.24
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,40237.44
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1332888.0,1483317.63
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1113.0,1226.58
2022,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,36936.0,41122.08
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2101503.0,2312547.34
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,109738.8
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,46040.4
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,182250.0,241801.2
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,5843.25,6641.41
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,3045168.0,3203251.68
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,1029712.5,1557400.2
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,2606175.0,3158948.72
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1749600.0,2323765.8
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,610537.5,926834.4
2022,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,893025.0,1092195.9
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,947700.0,1246881.6
2022,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,5395704.75,5887372.91
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,37574.4
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2822.25,3300.08
2022,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,184680.0,212531.36
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,4963701.75,5637010.3
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,6952.0,7337.54
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,10079768.0,9478800.46
2022,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,110808.0,119544.96
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2102616.0,1595343.36
2022,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,108756.0,107004.96
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,56457.0
2022,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,56457.0
2022,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,72048.0,74127.36
2022,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,217512.0,225774.72
2022,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,262845.0,417376.26
2022,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,60220.8
2022,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,164835.0,265339.26
2022,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,132.0,261.91
2022,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,1066908.0,2022223.49
2022,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,139776.0,425472.32
2022,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,69888.0,209168.96
2022,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,326250.0,969525.0
2022,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,72000.0,207555.0
